,rule,type,coef,support,importance
76,vel y <= -0.30438,rule,-0.054933517729345675,0.27072,0.024408704678071217
23,vel x > 0 and vel y > 0 and angleVel <= 0,rule,-0.14713044449330356,0.26368,0.06482976398114591
34,vel x > 0 and vel y <= 0 and vel y > 0 and angle <= 0,rule,-0.3778414631778785,0.26336,0.16642254914075177
61,vel x <= 0 and vel y > 0,rule,-0.014379783336916046,0.25472,0.006265324927310051
66,vel x <= 0 and angleVel <= 0,rule,-0.012728891274006214,0.2304,0.005359994496762983
45,vel x <= 0 and vel y > 0 and angleVel <= 0,rule,-0.05340025233909356,0.22784,0.022398139508475592
22,vel x > 0 and vel y > 0,rule,-0.14017035430517852,0.20768,0.056859602334755684
56,vel x > 0 and vel y <= 0 and angle <= 0 and angleVel <= 0,rule,0.09390734857833574,0.19104,0.03691690273748177
21,vel y > 0 and angleVel <= 0 and angleVel > 0,rule,-0.2012997136716011,0.18848,0.07872730909283349
24,vel y > 0 and angleVel <= 0,rule,-0.2849294616149405,0.18336,0.11025669795946905
35,pos y <= 0 and pos y > 0 and vel y <= 0 and angleVel <= 0,rule,-0.020973931773276087,0.17824,0.008027030932397169
72,vel y <= 0,rule,0.11667124995466914,0.16384,0.04318356717771836
54,vel x <= 0 and vel y > 0,rule,0.012591571045208298,0.15392,0.004543946005713869
49,pos y <= 0 and angleVel > 0,rule,0.07373054782686907,0.15104,0.026402014388630112
78,vel x <= 0 and vel y <= 0,rule,0.09861347203975036,0.14848,0.03506450043183396
40,vel x <= 0 and vel y > 0 and angleVel <= 0,rule,-0.27082214371694024,0.14688,0.09586731522851749
13,vel x > 0 and vel y > 0,rule,-0.00457292183694782,0.13664,0.0015706472806509923
15,vel y > 0 and angle <= 0 and angleVel <= 0 and angleVel > 0,rule,-0.15930697363720112,0.13568,0.05455442542694877
48,vel x <= 0 and vel y > 0,rule,0.13546929650353895,0.13408,0.046159570738447224
69,pos y <= 0 and vel x > 0 and vel y <= 0,rule,0.38209093879220024,0.1088,0.11897857831598001
20,vel x > 0 and vel y > 0,rule,-0.010264197610006524,0.10432,0.003137510820218578
46,vel x <= 0 and vel y > 0,rule,0.20589665057886555,0.10016,0.06181289540721962
81,pos y > 0 and vel x > 0 and vel y <= -0.42806,rule,0.12474896124352218,0.09888,0.03723766849149158
30,vel x > 0 and vel y <= 0 and angle > 0 and angleVel <= 0,rule,-0.10087580159681132,0.09696,0.02984948180692433
28,vel x > 0 and vel y > 0,rule,-0.0018263586157894246,0.09152,0.0005266253355855682
11,pos y <= 0 and vel x > 0,rule,-0.06051069455970505,0.0912,0.017420624363392808
31,pos y > 0 and vel y <= 0 and vel y > 0.0,rule,-0.14137432084372076,0.08704,0.03985252544776421
18,pos y <= 1 and vel y > 0 and angleVel <= 0 and angleVel > 0,rule,-0.008909979857527034,0.07936,0.002408365913916682
9,vel x <= 0 and vel x > 0 and vel y > 0,rule,-0.0751100378948992,0.06624,0.0186799528596971
80,vel y <= 0 and vel y > 0.0,rule,0.09854839518324514,0.06592,0.024454016019960927
84,pos y > 0 and vel x <= 0,rule,0.006150120839633291,0.0656,0.0015226566501270443
26,pos y <= 0 and angleVel <= 0,rule,-0.003382383859408617,0.06464,0.0008316928423715924
79,vel x <= 0 and vel y > 0,rule,0.06577403044815132,0.06112,0.01575618863956095
55,vel x <= 0 and vel y > 0,rule,0.08158061511355356,0.0608,0.019494756147763952
17,vel x <= 0 and vel x > 0 and vel y > 0,rule,-0.3925651881450906,0.05696,0.0909833308461029
74,vel x <= 0 and vel y > 0 and angleVel <= -0.12956,rule,0.26047571010642695,0.056,0.059889024799567155
71,vel x <= 0 and vel y > 0,rule,0.06250793042629627,0.05568,0.014333238495662495
86,vel x <= 0 and vel y > 0 and angleVel > 0,rule,0.035398204871013146,0.05472,0.008050716201650201
16,vel y <= 0 and vel y > 0,rule,-0.28294915862587616,0.0512,0.06236353510014746
29,pos y <= 1 and pos y > 0 and vel x <= 0 and vel x > 0 and vel y > 0.0,rule,-0.1464721485864687,0.04992,0.03189865918795613
85,vel x <= 0 and angleVel > 0,rule,0.042231830009256524,0.04384,0.00864650226049695
58,vel y > 0 and angleVel <= -0.13664,rule,0.2497580885077711,0.03744,0.04741343138835638
82,pos y <= 0 and vel y > 0,rule,0.2923920630298226,0.032,0.05146100309324878
12,vel x <= 0 and vel y > 0 and angleVel <= 0 and angleVel > 0 and contact_1 <= 0,rule,-0.40999591519483347,0.03168,0.0718094445272401
83,vel x > 0 and angleVel > 0.21305,rule,0.2913148496189207,0.03136,0.05077288597305895
87,vel x <= 0 and angleVel > 0,rule,0.3322381252878956,0.02912,0.05586347276704002
75,vel y > 0 and angle > 0,rule,0.006929049332834025,0.02784,0.0011399272688502736
19,vel x > 0 and vel y <= 0 and vel y > 0,rule,-0.3097536259202272,0.02784,0.050958881637417235
73,vel y > 0 and angleVel > 0,rule,-0.00024321407082422597,0.0272,3.95626095406538e-05
8,pos y > 0 and vel x > 0 and vel y > 0 and angle > 0,rule,-0.3169128060411309,0.02592,0.05035639141804094
62,pos y > 0 and vel x > 0 and vel y > 0 and angle <= 0,rule,-0.025884467080884852,0.0208,0.003694082564276515
88,pos y > 0 and vel x <= 0,rule,0.215535688349876,0.02016,0.030292982715893278
92,pos y <= 0 and pos y > 0 and angleVel <= 0,rule,0.3515965344053267,0.01856,0.04745319393027254
90,vel x <= 0,rule,0.013431663421223995,0.01728,0.0017503164196404802
10,vel x <= 0 and vel y > 0.04467 and angleVel <= 0,rule,-0.6332925474655473,0.01472,0.07626725505657524
89,pos y <= 0 and vel x <= 0 and vel y > 0,rule,0.1451928142756566,0.01472,0.0174855324653033
14,pos y <= 0 and vel x > 0 and vel y > 0.0 and angle <= 0,rule,-0.22694188050706765,0.01408,0.02673848613379606
91,vel x <= 0 and contact_1 > 0,rule,0.5427510481472033,0.00992,0.05378877463949091
7,pos y > 1 and vel y <= 0 and vel y > 0,rule,-0.4454801886047866,0.00896,0.04197860395355905
