pos x,pos y,vel x,vel y,angle,angleVel,contact_1,contact_2,action
-0.443587154,1.08957684,-0.099323444,0.057620589,-0.432176113,-0.155855298,0,0,0
-0.444651991,1.090323091,-0.099326633,0.030949268,-0.439968854,-0.155854672,0,0,0
-0.44571656,1.090470314,-0.099329881,0.004277966,-0.447761565,-0.155854017,0,0,2
-0.446220338,1.091257334,-0.04389156,0.032891247,-0.454871535,-0.142199233,0,0,0
-0.446723938,1.091445208,-0.043894347,0.006220748,-0.461981475,-0.142198697,0,0,2
-0.446750969,1.09195292,0.003096804,0.020624371,-0.468382865,-0.128028587,0,0,0
-0.44677788,1.09186089,0.003094479,-0.00604538,-0.474784255,-0.128028199,0,0,1
-0.446865797,1.091217518,-0.004700317,-0.030012038,-0.479330957,-0.090933867,0,0,2
-0.446744919,1.090895414,0.016577115,-0.015876275,-0.484330684,-0.099994734,0,0,1
-0.446710408,1.090032578,0.005665935,-0.039130848,-0.486796767,-0.049321812,0,0,1
-0.446726799,1.088623047,-0.000939991,-0.062891886,-0.487579763,-0.015659826,0,0,2
-0.446528584,1.087294698,0.020616204,-0.05931782,-0.48846963,-0.017797267,0,0,1
-0.446409941,1.085431099,0.010474904,-0.082340755,-0.486920178,0.030988997,0,0,2
-0.446189165,1.083686233,0.021241471,-0.07725428,-0.485989869,0.018606285,0,0,0
-0.44596839,1.081341386,0.021241419,-0.103921011,-0.485059559,0.018606288,0,0,2
-0.44532609,1.079059243,0.062704854,-0.100893103,-0.48335743,0.034042109,0,0,1
-0.444750309,1.076234579,0.054190319,-0.12436258,-0.479584098,0.075466514,0,0,1
-0.444249779,1.072856426,0.044713955,-0.148302779,-0.473652303,0.118635818,0,0,0
-0.44374913,1.068878651,0.04471191,-0.174972087,-0.467720538,0.11863555,0,0,2
-0.442955881,1.06575346,0.074688211,-0.137341782,-0.462599516,0.102420032,0,0,1
-0.442246765,1.062085271,0.064029321,-0.160761863,-0.455021173,0.151566863,0,0,0
-0.44153744,1.057817698,0.064026102,-0.1874329,-0.447442859,0.151566282,0,0,0
-0.440827847,1.052950978,0.064022936,-0.214103937,-0.439864576,0.151565641,0,0,2
-0.439876497,1.048490644,0.088459007,-0.196157947,-0.43259573,0.145376697,0,0,0
-0.438924968,1.043431044,0.088456184,-0.222828627,-0.425326914,0.145376146,0,0,0
-0.437973261,1.037772179,0.088453405,-0.249499321,-0.418058127,0.145375624,0,0,2
-0.436811149,1.032049656,0.10926535,-0.252298772,-0.410571814,0.149726987,0,0,0
-0.435648859,1.025727749,0.109262489,-0.278969765,-0.4030855,0.149726421,0,0,0
-0.434486449,1.018806696,0.10925968,-0.305640757,-0.395599186,0.149725839,0,0,2
-0.432816744,1.012629628,0.159424573,-0.272467166,-0.387545258,0.161078334,0,0,0
-0.43114686,1.005853295,0.159421429,-0.299138933,-0.379491389,0.161077634,0,0,0
-0.429476798,0.998477578,0.159418359,-0.325810641,-0.37143755,0.161076918,0,0,0
-0.427806467,0.990502596,0.159415334,-0.352482408,-0.36338377,0.161076188,0,0,0
-0.426136017,0.981928706,0.159412399,-0.379154176,-0.35532999,0.161075503,0,0,0
-0.424465269,0.972755373,0.159409508,-0.405825943,-0.34727627,0.161074787,0,0,2
-0.422778517,0.963698983,0.161644191,-0.400828212,-0.339904368,0.147437766,0,0,2
-0.420910925,0.955521464,0.180415541,-0.361962348,-0.333263189,0.132823616,0,0,1
-0.419114769,0.946785748,0.171325237,-0.386369109,-0.324622303,0.172817975,0,0,0
-0.417318493,0.937450945,0.171322182,-0.413041711,-0.315981448,0.172817081,0,0,2
-0.415507615,0.928457439,0.173562884,-0.398089468,-0.308177859,0.156071573,0,0,0
-0.413696587,0.918864906,0.173560515,-0.424760997,-0.300374299,0.156070918,0,0,2
-0.4115417,0.909838617,0.207487419,-0.399539769,-0.292115748,0.165170982,0,0,0
-0.409386635,0.900213301,0.207484916,-0.426211953,-0.283857226,0.165170193,0,0,0
-0.40723139,0.88998872,0.207482457,-0.452884138,-0.275598764,0.165169418,0,0,0
-0.405075967,0.879164875,0.207480073,-0.479556382,-0.267340332,0.165168658,0,0,2
-0.402668566,0.868215501,0.231940359,-0.48506701,-0.258344382,0.179919034,0,0,2
-0.399948746,0.858075142,0.262881845,-0.449101895,-0.249061465,0.185658187,0,0,0
-0.397228718,0.847336173,0.262879074,-0.47577557,-0.239778608,0.185657114,0,0,0
-0.394508511,0.835998237,0.262876451,-0.502449334,-0.230495811,0.185656041,0,0,2
-0.391491503,0.825237036,0.29203254,-0.476791322,-0.220705912,0.19579801,0,0,0
-0.388474315,0.813877344,0.292029798,-0.503465891,-0.210916072,0.195796758,0,0,2
-0.385078847,0.803302705,0.329031974,-0.468517989,-0.200309768,0.212125987,0,0,0
-0.381683201,0.792129576,0.329029053,-0.495193958,-0.189703539,0.212124303,0,0,0
-0.378287375,0.780358016,0.329026282,-0.521869898,-0.179097414,0.212122634,0,0,2
-0.374608696,0.768850982,0.356471568,-0.510093451,-0.167679742,0.228353336,0,0,0
-0.370929867,0.756745577,0.356468707,-0.536770999,-0.156262189,0.228351265,0,0,2
-0.367067814,0.744666517,0.374232262,-0.535635769,-0.144308448,0.239074737,0,0,2
-0.363238513,0.732995689,0.371531427,-0.517638743,-0.132951379,0.227141306,0,0,2
-0.359445512,0.722133219,0.36863786,-0.481866419,-0.122335196,0.21232371,0,0,0
-0.355652392,0.710672081,0.368636042,-0.508542478,-0.111719094,0.212322041,0,0,2
-0.351937592,0.699786901,0.361559153,-0.483073086,-0.10186661,0.197049528,0,0,2
-0.347979605,0.689324319,0.385066211,-0.464309514,-0.091216072,0.21301046,0,0,2
-0.344020456,0.678882837,0.385335654,-0.463459641,-0.080734797,0.209625527,0,0,2
-0.339905441,0.669224024,0.400532007,-0.428728372,-0.069878988,0.217116028,0,0,3
-0.335698217,0.658950508,0.412110984,-0.456222028,-0.061358262,0.170414597,0,0,2
-0.331600189,0.648820221,0.401834905,-0.449927956,-0.053481765,0.157529935,0,0,2
-0.327299446,0.638693213,0.42125535,-0.449798197,-0.044769049,0.174254447,0,0,3
-0.322932392,0.627952933,0.429588646,-0.477146298,-0.037735082,0.140679359,0,0,2
-0.318591595,0.617535233,0.427190602,-0.462856472,-0.030929519,0.13611117,0,0,2
-0.314124435,0.607518435,0.439327866,-0.445051491,-0.023635579,0.145878837,0,0,3
-0.309560776,0.596907318,0.451430887,-0.471537411,-0.018763108,0.097449467,0,0,2
-0.304848671,0.586975873,0.465655178,-0.44133842,-0.013278401,0.109694108,0,0,3
-0.300055444,0.576447546,0.475826591,-0.467897743,-0.009829901,0.068969958,0,0,2
-0.295179784,0.566479981,0.483724505,-0.442982256,-0.0060351,0.075895928,0,0,3
-0.290212214,0.555912077,0.495252997,-0.469681174,-0.004549021,0.029721573,0,0,1
-0.2853176,0.544752002,0.486096859,-0.495997757,-0.001228761,0.066405192,0,0,2
-0.280350149,0.53448087,0.49304384,-0.456496119,0.002422731,0.073029801,0,0,2
-0.275323957,0.524588525,0.498638153,-0.43967402,0.006353349,0.078612275,0,0,2
-0.270317554,0.514679968,0.496738344,-0.440401822,0.010203934,0.077011913,0,0,2
-0.265457004,0.505141079,0.482808173,-0.42397812,0.013411287,0.06414701,0,0,2
-0.260618299,0.495629609,0.480693251,-0.422760963,0.016543405,0.0626425,0,0,2
-0.255622953,0.486739755,0.495566368,-0.395155311,0.020462159,0.078375027,0,0,3
-0.250528663,0.477247387,0.50797528,-0.421901822,0.021897046,0.028697902,0,0,2
-0.245636657,0.468586653,0.488596201,-0.38493216,0.022494158,0.011942152,0,0,1
-0.240812972,0.459329367,0.480029762,-0.411471397,0.024805237,0.046221636,0,0,2
-0.236035869,0.450378954,0.47551471,-0.397834897,0.026970331,0.04330194,0,0,2
-0.231374785,0.441450268,0.464405358,-0.396861702,0.028651288,0.033619083,0,0,2
-0.226801783,0.432838172,0.455929458,-0.382787228,0.03000652,0.027104551,0,0,2
-0.222252458,0.424952179,0.453544319,-0.350516498,0.031375028,0.027370166,0,0,2
-0.217756897,0.417859793,0.448289067,-0.315247446,0.032630436,0.025108341,0,0,1
-0.213343471,0.410159707,0.437973738,-0.342301011,0.035955288,0.066496901,0,0,2
-0.209115505,0.403361559,0.420128912,-0.302206486,0.038590282,0.052699812,0,0,2
-0.204840988,0.396528363,0.424497187,-0.303775251,0.04150746,0.058343612,0,0,2
-0.20056048,0.389942557,0.424961746,-0.292790294,0.04456095,0.061069883,0,0,2
-0.196440026,0.384013802,0.409525454,-0.2635791,0.047047976,0.049740702,0,0,3
-0.192249015,0.377498031,0.418392837,-0.289611667,0.047749881,0.014038218,0,0,2
-0.188213438,0.371786654,0.403354585,-0.253844619,0.047940429,0.003811266,0,0,1
-0.184238523,0.36547029,0.395752758,-0.280779958,0.049656454,0.034320459,0,0,2
-0.180453107,0.359707773,0.377509028,-0.256147057,0.05067439,0.020358955,0,0,1
-0.176747888,0.353345275,0.36745894,-0.282885045,0.053703714,0.060586561,0,0,2
-0.173141569,0.347017139,0.357924759,-0.281348884,0.056381647,0.053558536,0,0,2
-0.169455618,0.341227353,0.365309983,-0.257450074,0.059624575,0.06485863,0,0,3
-0.165709302,0.334843397,0.372896612,-0.283802211,0.061343815,0.034384958,0,0,2
-0.162136942,0.329017729,0.356080502,-0.25896582,0.062479079,0.022705149,0,0,2
-0.158753395,0.323994696,0.337824762,-0.223267063,0.063014396,0.010705967,0,0,2
-0.155295938,0.319543004,0.344631135,-0.197899044,0.064117633,0.02206463,0,0,0
-0.151838496,0.314491391,0.344631135,-0.224565804,0.06522087,0.022064615,0,0,2
-0.1484458,0.309895873,0.338241518,-0.204289407,0.066237643,0.020335408,0,0,2
-0.145226002,0.305788428,0.321528375,-0.182574451,0.066678926,0.00882583,0,0,1
-0.1420867,0.301067173,0.311424524,-0.209943637,0.06915684,0.049557958,0,0,3
-0.138857082,0.295755267,0.322759539,-0.236094087,0.06935674,0.003998094,0,0,2
-0.135794073,0.291097283,0.306604803,-0.2070086,0.069056481,-0.006005228,0,0,1
-0.132816702,0.285827786,0.295859665,-0.2342861,0.070918836,0.037247043,0,0,2
-0.129766852,0.280737519,0.302592099,-0.226350084,0.073285297,0.04732924,0,0,2
-0.126855463,0.276577026,0.289040983,-0.18501386,0.075358912,0.041472286,0,0,3
-0.123859785,0.271828592,0.299638033,-0.21103853,0.075298116,-0.001216036,0,0,2
-0.120882705,0.267418265,0.297634035,-0.196021572,0.07536868,0.001411282,0,0,2
-0.118141651,0.263938189,0.274771392,-0.154635891,0.07470686,-0.013236444,0,0,1
-0.115477182,0.259852916,0.265167207,-0.181631133,0.075972237,0.025307586,0,0,0
-0.112812713,0.255167723,0.265167236,-0.208297938,0.077237606,0.025307601,0,0,2
-0.110025689,0.250986457,0.27659592,-0.18594338,0.079330839,0.041864466,0,0,2
-0.107387446,0.24742642,0.262097627,-0.15831618,0.081036448,0.034112278,0,0,0
-0.104749203,0.243266359,0.262097627,-0.184983075,0.082742065,0.034112275,0,0,2
-0.102172472,0.239029318,0.256112576,-0.188402325,0.084298328,0.031125197,0,0,2
-0.099595353,0.235310569,0.255842686,-0.165384576,0.086146012,0.036953755,0,0,2
-0.097082138,0.232374936,0.249384373,-0.130588084,0.08806663,0.038412504,0,0,3
-0.094505027,0.228849798,0.257404894,-0.15668875,0.088368468,0.006036802,0,0,2
-0.091847613,0.225344554,0.264887869,-0.155839309,0.089208454,0.016799953,0,0,2
-0.089209557,0.222364724,0.262739837,-0.132500991,0.090268947,0.021209773,0,0,2
-0.086670116,0.219770417,0.253062069,-0.115356334,0.091149546,0.017611755,0,0,0
-0.084130667,0.216576159,0.253062069,-0.142023042,0.092030153,0.017611768,0,0,2
-0.081807896,0.213383108,0.232215166,-0.141915411,0.09208326,0.001062508,0,0,2
-0.07963381,0.210883871,0.217678189,-0.111059874,0.09181951,-0.0052752,0,0,0
-0.077459715,0.207784668,0.217678189,-0.13772653,0.091555759,-0.005275123,0,0,0
-0.075285628,0.204085425,0.217678159,-0.164393201,0.091292016,-0.005275015,0,0,2
-0.073159024,0.200307235,0.21299243,-0.167902276,0.09095566,-0.006727208,0,0,2
-0.071148396,0.19735916,0.201541424,-0.130996957,0.090486608,-0.009380864,0,0,2
-0.069303513,0.195185289,0.185345739,-0.096562892,0.089637354,-0.016985206,0,0,0
-0.06745863,0.192411453,0.185345754,-0.123229615,0.0887881,-0.016985102,0,0,2
-0.065751836,0.190372765,0.171804219,-0.090540379,0.087667882,-0.022404354,0,0,0
-0.064045146,0.187734187,0.171804219,-0.11720714,0.086547673,-0.022404395,0,0,2
-0.062393475,0.185980454,0.166145802,-0.077887855,0.085569248,-0.019568142,0,0,0
-0.060741901,0.183626682,0.166145816,-0.104554601,0.084590837,-0.019568149,0,0,0
-0.059090234,0.180672958,0.166145831,-0.131221339,0.083612412,-0.019568162,0,0,2
-0.05750389,0.177799568,0.159746513,-0.127641693,0.082508683,-0.022074606,0,0,2
-0.056062032,0.175677404,0.145628408,-0.094240353,0.081083067,-0.028512383,0,0,0
-0.054620169,0.172955289,0.145628422,-0.12090718,0.07965745,-0.028512377,0,0,2
-0.053221606,0.170430928,0.141294003,-0.112117752,0.078227706,-0.028594762,0,0,2
-0.051942348,0.168685853,0.129593879,-0.077473395,0.076581188,-0.032930594,0,0,0
-0.050662994,0.166340813,0.129593909,-0.104140289,0.074934661,-0.03293059,0,0,2
-0.049358655,0.164248973,0.131786376,-0.09290278,0.073600695,-0.026679268,0,0,2
-0.048159979,0.162646011,0.121452346,-0.07116174,0.072026119,-0.031491376,0,0,0
-0.046961404,0.160443172,0.121452369,-0.097828604,0.070451558,-0.031491395,0,0,2
-0.045767497,0.158191472,0.120892227,-0.100007989,0.068975382,-0.029523637,0,0,2
-0.044735052,0.156064019,0.105337158,-0.094459519,0.066908389,-0.041339777,0,0,2
-0.043599226,0.154259577,0.114990905,-0.080134258,0.065507941,-0.028008893,0,0,0
-0.042463493,0.151855171,0.114990927,-0.106801078,0.0641075,-0.028008889,0,0,2
-0.0413373,0.150187835,0.113815151,-0.074051581,0.062927276,-0.023604639,0,0,0
-0.040211104,0.147920549,0.113815151,-0.100718364,0.061747044,-0.023604685,0,0,2
-0.038962651,0.146426305,0.125204176,-0.066398367,0.061391983,-0.007101038,0,0,0
-0.037714101,0.144331962,0.125204161,-0.093065053,0.061036929,-0.007100959,0,0,2
-0.036534689,0.142447054,0.118462339,-0.083751172,0.060515381,-0.010430736,0,0,2
-0.035424899,0.141195923,0.11159879,-0.05558053,0.05990313,-0.012245167,0,0,0
-0.034315109,0.139344841,0.111598775,-0.082247227,0.059290871,-0.012245161,0,0,2
-0.033343028,0.137927279,0.098288283,-0.062961325,0.05823262,-0.021165278,0,0,0
-0.032370854,0.135909691,0.098288283,-0.089628085,0.057174366,-0.021165272,0,0,2
-0.031307697,0.134458855,0.106749617,-0.064463153,0.056741316,-0.008660526,0,0,0
-0.03024454,0.132408082,0.106749617,-0.091129817,0.056308277,-0.008660475,0,0,2
-0.029052258,0.13107641,0.118827976,-0.059201598,0.056700062,0.007835678,0,0,0
-0.02786007,0.129144728,0.118827976,-0.085868284,0.057091851,0.00783562,0,0,2
-0.026567746,0.12787129,0.128145561,-0.056639221,0.05816688,0.021500742,0,0,0
-0.02527542,0.125997812,0.128145561,-0.08330597,0.05924191,0.021500727,0,0,2
-0.023860836,0.12497028,0.139533922,-0.04574471,0.061145011,0.038062017,0,0,3
-0.022375489,0.123340927,0.148401186,-0.072423019,0.061275978,0.00261958,0,0,0
-0.020890141,0.121111542,0.148401171,-0.099089697,0.061406963,0.002619576,0,0,2
-0.019528199,0.119766079,0.136359096,-0.059790891,0.061249882,-0.00314157,0,0,0
-0.01816616,0.11782065,0.13635911,-0.086457558,0.061092801,-0.003141581,0,0,2
-0.016927432,0.116138086,0.124446034,-0.074757323,0.060529746,-0.011261388,0,0,2
-0.015838051,0.115204036,0.10994564,-0.041473217,0.059528898,-0.020016739,0,0,0
-0.014748668,0.113669954,0.109945655,-0.068139978,0.058528051,-0.020016754,0,0,2
-0.013728524,0.113071643,0.103074096,-0.026550801,0.057485305,-0.020854926,0,0,0
-0.012708282,0.111873373,0.103074111,-0.053217568,0.056442551,-0.020854916,0,0,2
-0.011683273,0.111357033,0.103311874,-0.02291554,0.055645358,-0.015943887,0,0,0
-0.010658169,0.110240802,0.103311881,-0.049582258,0.054848164,-0.015943874,0,0,2
-0.009575653,0.110076934,0.108525477,-0.007272399,0.054578744,-0.005388225,0,0,0
-0.008493138,0.109313115,0.108525492,-0.033939075,0.054309346,-0.005388217,0,0,0
-0.007410526,0.107949264,0.1085255,-0.060605749,0.054039925,-0.005388155,0,0,2
-0.006292534,0.106915861,0.111754939,-0.045928072,0.054089516,0.000991516,0,0,0
-0.005174541,0.105282575,0.111754939,-0.072594739,0.0541391,0.000991527,0,0,2
-0.004211426,0.104530632,0.096734256,-0.033405107,0.053720891,-0.008364166,0,0,0
-0.00324831,0.10317865,0.096734256,-0.060071785,0.053302698,-0.008364154,0,0,2
-0.002434731,0.102600299,0.082255565,-0.02567235,0.05242037,-0.017646691,0,0,0
-0.001621151,0.101422057,0.08225558,-0.052339077,0.051538035,-0.017646678,0,0,2
-0.000922203,0.100829966,0.071122333,-0.026270468,0.050314419,-0.024472322,0,0,0
-0.000223351,0.099637926,0.071122341,-0.052937262,0.049090799,-0.024472317,0,0,0
0.000475502,0.097845994,0.071122356,-0.079604052,0.047867183,-0.024472287,0,0,2
0.000987816,0.096482143,0.053190071,-0.060554717,0.045934383,-0.038656209,0,0,0
0.00150013,0.094518267,0.053190093,-0.087221697,0.044001587,-0.03865619,0,0,2
0.001966953,0.093382865,0.048653416,-0.050405134,0.042052414,-0.038983397,0,0,0
0.002433777,0.091647513,0.048653442,-0.077072121,0.040103249,-0.038983405,0,0,2
0.003017807,0.090339668,0.059695911,-0.058095913,0.038822379,-0.02561751,0,0,0
0.003601837,0.088431723,0.059695911,-0.084762707,0.037541497,-0.025617499,0,0,2
0.004232025,0.086878121,0.063989773,-0.06902793,0.036584631,-0.019137496,0,0,2
0.004720116,0.085734569,0.050326087,-0.05078559,0.035085317,-0.029986043,0,0,0
0.005208206,0.083991133,0.050326098,-0.077452436,0.033586007,-0.029986065,0,0,2
0.005827236,0.082958162,0.062663332,-0.045894016,0.032827061,-0.015178928,0,0,0
0.006446171,0.081325158,0.062663339,-0.07256072,0.032068107,-0.015178921,0,0,2
0.00709486,0.080186114,0.06539508,-0.050611649,0.031555168,-0.010258919,0,0,0
0.007743645,0.078447111,0.065395087,-0.077278346,0.031042222,-0.010258935,0,0,2
0.008459377,0.077074893,0.071685664,-0.060983513,0.030931327,-0.002217869,0,0,2
0.009294796,0.075932562,0.083003685,-0.050780065,0.03145203,0.010414328,0,0,2
0.010133076,0.075120814,0.083194166,-0.036092579,0.032076765,0.012494879,0,0,0
0.010971355,0.073709041,0.083194174,-0.062759273,0.032701496,0.012494878,0,0,2
0.011710453,0.0725509,0.073652603,-0.051479775,0.032954231,0.005054699,0,0,2
0.012288379,0.071713693,0.058195673,-0.037200794,0.032556221,-0.007960371,0,0,0
0.012866306,0.070276462,0.058195673,-0.063867472,0.032158203,-0.007960376,0,0,2
0.013364506,0.06948217,0.050479822,-0.03528801,0.031515736,-0.012849465,0,0,0
0.013862801,0.068087921,0.050479829,-0.061954711,0.030873261,-0.01284944,0,0,2
0.014266682,0.067264661,0.0413743,-0.036565475,0.029906591,-0.019333391,0,0,0
0.014670658,0.065841518,0.041374303,-0.063232221,0.028939933,-0.019333413,0,0,2
0.015102672,0.065083057,0.043935195,-0.033695169,0.028215926,-0.01448012,0,0,0
0.015534687,0.063724644,0.043935202,-0.060361881,0.027491918,-0.014480117,0,0,2
0.015966129,0.063201725,0.043758988,-0.023228832,0.026887214,-0.012094292,0,0,0
0.016397571,0.062078845,0.043758988,-0.049895529,0.026282504,-0.012094291,0,0,0
0.016828919,0.060355935,0.043758988,-0.076562233,0.025677798,-0.012094283,0,0,2
0.017128849,0.058584105,0.031179154,-0.0787303,0.024509184,-0.023372654,0,0,2
